product,grape,score,avg_price_liter
"Anselmo Mendes Expressoes,  Vinho Verde",  Albarino (Alvarinho)  ,92.0,162.67
"Hooper's Vintage Port,",  Port Blend Red  ,87.0,1314.67
Warre's Otima 10  Year Old Tawny Port,  Port Blend Red  ,90.0,244.0
Taylor  Fladgate Historical Collection I '325th Anniversary' The Onion Reserve Tawny Port,  Port Blend Red  ,92.0,333.33
"Quinta do  Zambujeiro 'Zambujeiro', Vinho Regional Alentejano",  Red Blend  ,92.0,510.67
"Antonio  Bernardino Paulo da Silva Chitas Reserva Tinto, Colares",  Ramisco  ,89.0,446.67
Constantino Fine Brandy,  Brandy  ,,89.33
"Real Companhia Velha  Quinta das Carvalhas 'Carvalhas' Tinto, Douro",  Portuguese Red Blend  ,90.0,146.67
"Quinta do Ameal Loureiro, Vinho  Verde",  Loureiro  ,89.0,97.33
J H Andresen Colheita  Port,  Port Blend Red  ,91.0,552.0
"Caves  Sao Joao Quinta do Poco do Lobo Reserva Tinto, Bairrada",  Portuguese Red Blend  ,89.0,186.67
"Duorum Tinto, Douro",  Portuguese Red Blend  ,88.0,113.33
Sharish  Gin,  Gin  ,89.0,276.0
"Julio Bastos Dona  Maria Gran Reserva, Alentejo",  Portuguese Red Blend  ,92.0,260.0
Barros  Special Edition 100 Year Old Tawny Port,  Port Blend Red  ,,760.0
Joa,  Portuguese Red Blend  ,91.0,333.33
"Quinta de Cabriz Reserva, Dao,",  Alfrocheiro Preto - Tinta Roriz -  Touriga  ,88.0,97.33
"Herdade do Peso 'Trinca  Bolotas', Alentejo",  Portuguese Red Blend  ,87.0,81.33
Quinta de Roriz Vintage  Port,  Port Blend Red  ,90.0,413.33
"Quinta  da Ribeirinha 'Rota de Cabral' Tinto Vinho Regional Tejo, Ribatejo",  Portuguese Red Blend  ,,40.0
Real Vinicola Vintage  Port,  Port Blend Red  ,,786.67
Burmester  Late Bottled Vintage Port,  Port Blend Red  ,88.0,162.67
Caves Messias Vintage  Port,  Port Blend Red  ,89.0,778.67
Dow's Colheita Port,  Port Blend Red  ,89.0,494.67
"Quinta de Roriz Prazo de Roriz,  Douro",  Portuguese Red Blend  ,88.0,97.33
Fonseca  Quinta Do Panascal Single Quinta Vintage Port,  Port Blend Red  ,90.0,333.33
"Osborne Vintage Port,",  Port Blend Red  ,87.0,438.67
Taylor  Fladgate 30 Year Old Tawny Port,  Port Blend Red  ,91.0,884.0
"Anselmo Mendes  'Muros Antigos' Alvarinho, Vinho Verde",  Albarino (Alvarinho)  ,89.0,81.33
"Colinas  de Sao Lourenco 'Principal' Grande Reserva, Bairrada",  Red Blend  ,91.0,1046.67
"Luis Seabra Xisto Cru Branco,  Douro",  Portuguese White Blend  ,92.0,236.0
"Quinta do Noval Reserva Tinto,  Douro",  Portuguese Red Blend  ,92.0,316.0
"Vadio Tinto, Bairrada",  Baga  ,89.0,121.33
"Blandy's Vintage Verdelho,  Madeira",  Verdelho  ,92.0,322.67
"Casa Santos  Lima 'Lab' Tinto, Vinho Regional Lisboa",  Portuguese Red Blend  ,85.0,49.33
Sandeman Founder's  Reserve Port,  Port Blend Red  ,87.0,129.33
"Herdade  de Sao Miguel Colheita Seleccionada, Vinho Regional Alentejano",  Alicante Bouschet - Aragonez -  Trincadeira  ,88.0,65.33
"Luis Seabra Granito  Cru Alvarinho, Vinho Verde",  Albarino (Alvarinho)  ,91.0,170.67
"Barao de Vilar 'Baronesa de  Vilar' Reserva, Douro",  Touriga Nacional  ,84.0,146.67
W & J  Graham's Blend No 5 White Port,  Port Blend White  ,86.0,154.67
"Monte  da Ravasqueira 'Coutada Velha Signature', Vinho Regional Alentejano",  Portuguese Red Blend  ,88.0,113.33
"Jose  Maria da Fonseca Periquita Original, Vinho Regional Peninsula de Setubal",  Portuguese Red Blend  ,85.0,65.33
Taylor  Fladgate Limited Editions 1863 Single Harvest Port,  Port Blend Red  ,,404.0
Jose  Maria da Fonseca Alambre Moscatel de Setubal,  Moscatel de Setubal  ,88.0,89.33
Dow's  Quinta da Senhora da Ribeira Single Quinta Vintage Port,  Port Blend Red  ,91.0,405.33
"W.J Hart Vintage Port,",  Port Blend Red  ,,778.67
"Leacock's Sercial Vintage,  Madeira",  Sercial  ,91.0,286.67
"Reynolds  'Gloria Reynolds' Tinto, Vinho Regional Alentejano",  Portuguese Red Blend  ,92.0,373.33
"Vinha do  Fava Touriga Nacional, Vinho Regional Setubal Peninsula",  Touriga Nacional  ,86.0,89.33
"Boas Quintas 'Opta' Tinto, Dao,",  Alfrocheiro Preto - Tinta Roriz -  Touriga  ,87.0,65.33
"Gazela Branco, Vinho Verde,",  Loureiro  ,85.0,49.33
"Esporao Quinta dos Murcas  Reserva, Douro",  Portuguese Red Blend  ,90.0,218.67
Quinta do Vallado  Vintage Port,  Port Blend Red  ,92.0,357.33
Quinta do Infantado  Vintage Port,  Port Blend Red  ,89.0,438.67
"Adega  Cooperativa de Borba 'Rotulo Cortica' Reserva, Alentejo",  Alicante Bouschet - Aragonez -  Trincadeira  ,87.0,121.33
Wine & Soul 10 Year  Old Tawny Port,  Port Blend Red  ,89.0,226.67
Dow's 30 Year Old  Tawny Port,  Port Blend Red  ,92.0,852.0
"Pocas Junior Vintage Port,",  Port Blend Red  ,91.0,373.33
"Niepoort Poeirinho Baga,  Bairrada",  Baga  ,91.0,284.0
Quinta do Vale  D. Dona Maria Vintage Port,  Port Blend Red  ,91.0,397.33
"Herdade da Malhadinha  Nova 'Malhadinha' Tinto, Alentejo",  Portuguese Red Blend  ,90.0,300.0
Cockburn's  Quinta Dos Canais Vintage Port,  Port Blend Red  ,91.0,349.33
"Conceito Tinto, Douro",  Tinta Roriz (Aragonez) - Touriga  ,92.0,210.67
Quinta  do Crasto Late Bottled Vintage Port,  Port Blend Red  ,90.0,146.67
"Niepoort Tiara Branco, Douro,",  Portuguese White Blend  ,90.0,178.67
"Casa  Ermelinda Freitas 'Vinha do Torrao' Tinto, Vinho Regional da Peninsula de Setubal",  Portuguese Red Blend  ,,40.0
Ramos  Pinto 20 Year Old Quinta do Bom Retiro Tawny Port,  Port Blend Red  ,92.0,454.67
"Casa  Ermelinda Freitas Vinha da Valentina Premium Tinto, Vinho Regional Peninsula de Setubal,",  Portuguese Red Blend  ,87.0,65.33
"Wine & Soul 'Manoella', Douro,",  Portuguese Red Blend  ,89.0,113.33
"Feuerheerd's 'Anchor' Tinto, Douro,",  Portuguese Red Blend  ,88.0,81.33
Caves  Messias Quinta do Cachao Vintage Port,  Port Blend Red  ,88.0,925.33
Quinta da Romaneira  Vintage Port,  Port Blend Red  ,91.0,373.33
"Quinta do Crasto Touriga  Franca, Douro",  Touriga Franca  ,92.0,413.33
"Quinta do Fojo 'Vinha do Fojo',  Douro",  Portuguese Red Blend  ,91.0,584.0
"Monte  da Ravasqueira Vinha da Coutada Velha, Vinho Regional Alentejano",  Portuguese Red Blend  ,88.0,81.33
"Bacalhoa Quinta do  Carmo Reserva Tinto, Alentejo",  Cabernet - Grenache - Syrah  ,89.0,292.0
"Altano Organic, Douro",  Tinta Barroca - Tinta Roriz -  Touriga  ,88.0,81.33
"Esporao Quinta dos Murcas  'Assobio', Douro",  Portuguese Red Blend  ,87.0,81.33
Barros Tawny Port,  Port Blend Red  ,88.0,81.33
"Espiral Branco, Vinho Verde,",  Portuguese White Blend  ,83.0,49.33
"Quinta da Pacheca Superior,  Douro",  Tinta Roriz - Tinto Cao - Touriga  ,87.0,81.33
"Nortico Alvarinho, Minho",  Albarino (Alvarinho)  ,88.0,97.33
"Amarguinha Original Licor,",  Liqueur - Nut  ,,81.33
"Croft Reserve Tawny Port,",  Port Blend Red  ,88.0,129.33
Kopke 30 Year Old  Tawny Port,  Port Blend Red  ,91.0,665.33
"Henriques & Henriques Bual  Vintage, Madeira",  Bual (Malvasia Fina)  ,90.0,1012.0
"Cabeca de Toiro Reserva, Ribatejo,",  Castelao - Touriga  ,89.0,73.33
"Quinta da Touriga-Cha Tinto,  Douro",  Tinta Roriz (Aragonez) - Touriga  ,91.0,438.67
"Feist Colheita Port,",  Port Blend Red  ,90.0,892.0
Taylor  Fladgate 'Queen Elizabeth II Platinum Jubilee' Very Very Old Tawny Port,  Port Blend Red  ,94.0,1256.0
"Adega Vila Real Cancellus  Tinto, Douro",  Portuguese Red Blend  ,,49.33
"Adega de Moncao  Deu-La-Deu Alvharino, Vinho Verde",  Albarino (Alvarinho)  ,89.0,73.33
Carvalho  Ribeiro & Ferreira - C.R. & F. Aguardente Velha Reserva,  Fruit Brandy / Eau-de-Vie  ,85.0,178.67
"Segredos  de Sao Miguel Reserva, Vinho Regional Alentejano",  Portuguese Red Blend  ,90.0,57.33
"Cortes de Cima  Tinto, Vinho Regional Alentejano",  Portuguese Red Blend  ,89.0,121.33
"Casa  Ermelinda Freitas Dona Ermelinda Reserva, Palmela",  Portuguese Red Blend  ,87.0,89.33
"Azores Wine Co. Vinha  Centenaria Branco, Pico",  Portuguese White Blend  ,94.0,536.0
Croft Late  Bottled Vintage Port,  Port Blend Red  ,87.0,129.33
"Casa  Ermelinda Freitas 'Vinha do Torrao' Reserva Tinto, Vinho Regional da Peninsula de Setubal,",  Red Blend  ,86.0,73.33
Jose Maria da  Fonseca Moscatel de Setubal,  Moscatel de Setubal  ,93.0,46.67
"Quinta de la Rosa 'La Rosa' Reserva,  Douro",  Tinta Barroca - Tinta Roriz -  Touriga  ,91.0,236.0
Dow's 10 Year Old Tawny  Port,  Port Blend Red  ,89.0,236.0
"Quinta da Pellada, Dao",  Tinta Roriz (Aragonez) - Touriga  ,90.0,300.0
"DFJ  Vinhos Portada Winemaker's Selection Tinto, Vinho Regional Lisboa",  Red Blend  ,85.0,65.33
Warre's Warrior  Finest Reserve Port,  Port Blend Red  ,90.0,121.33
"Warre's Colheita Port,",  Port Blend Red  ,90.0,289.33
W & J Graham's Crusted  Port,  Port Blend Red  ,88.0,178.67
Quinta do  Noval 20 Year Old Tawny Port,  Port Blend Red  ,92.0,510.67
"Cartuxa  Eugenio de Almeida EA Tinto, Vinho Regional Alentejano",  Red Blend  ,84.0,65.33
Cockburn's 20  Year Old Tawny Port,  Port Blend Red  ,89.0,421.33
"Adega  Regional de Colares Arenae Ramisco, Colares",  Ramisco  ,88.0,260.0
Niepoort  Bioma Vinha Velha Vintage Port,  Port Blend Red  ,94.0,600.0
Ginja9 Cherry Liqueur,  Liqueur - Fruit  ,91.0,202.67
"Fitapreta Chao  dos Eremitas Os Paulistas, Alentejo",  Portuguese Red Blend  ,94.0,373.33
"Luis Pato Vinha  Barrosa Vinha Velhas, Vinho Regional Beiras",  Portuguese Red Blend  ,91.0,268.0
"Casa  Santos Lima 'Stones & Bones', Vinho Regional Lisboa",  Portuguese Red Blend  ,,73.33
Cockburn's 10 Year  Old Tawny Port,  Port Blend Red  ,88.0,226.67
Sandeman 30 Year  Old Tawny Porto,  Port Blend Red  ,92.0,673.33
"Herdade do  Esporao Torre do Esporao, Vinho Regional Alentejano",  Portuguese Red Blend  ,93.0,428.0
"Mira do O Grande Druida, Dao,",  Encruzado  ,95.0,316.0
Fonseca 20 Year  Old Tawny Port,  Port Blend Red  ,92.0,365.33
"Casa Ferreirinha  Antonia Adelaide Ferreira, Douro",  Portuguese Red Blend  ,92.0,560.0
"Anselmo Mendes  Curtimenta Alvarinho, Vinho Verde",  Albarino (Alvarinho)  ,92.0,186.67
"Boas Quintas 'Opta' Reserva, Dao,",  Alfrocheiro Preto - Tinta Roriz -  Touriga  ,88.0,73.33
"Casa da Passarella  'Villa Oliveira' Encruzado, Dao",  Encruzado  ,91.0,300.0
Pocas Junior Colheita  Port,  Port Blend Red  ,90.0,405.33
Quinta da Pacheca  Vintage Port,  Port Blend Red  ,88.0,373.33
"Quinta de  S. Francisco Tinto, Obidos",  Castelao - Touriga  ,87.0,81.33
Dow's Silver  Jubilee Vintage Port,  Port Blend Red  ,93.0,1177.33
"Tapada do Chaves  Portalegre Reserva Tinto, Alentejo",  Portuguese Red Blend  ,87.0,226.67
"Alto Pina Reserva,  Vinho Regional Peninsula de Setubal",  Portuguese Red Blend  ,,65.33
Mariquinhas Ginja de Obidos  Licor,  Liqueur - Fruit  ,,113.33
Fonseca Ten Year Old  Tawny Port,  Port Blend Red  ,89.0,202.67
Taylor  Fladgate Limited Editions 1896 Single Harvest Port,  Port Blend Red  ,,1046.67
"Adega Vila Real Reserva Tinto,  Douro",  Portuguese Red Blend  ,85.0,57.33
Feist Vintage Port,  Port Blend Red  ,85.0,933.33
"Azevedo Loureiro -  Alvarinho, Vinho Verde",  White Blend  ,87.0,65.33
"Quinta de  Soalheiro Alvarinho Reserva, Vinho Verde",  Albarino (Alvarinho)  ,91.0,178.67
"Jose  Maria da Fonseca 'Waterdog' Reserva, Vinho Regional Peninsula de Setubal",  Castelao - Touriga  ,89.0,81.33
Adega de Favaios Moscatel do  Douro,  Muscat  ,90.0,65.33
J H Andresen Vintage  Port,  Port Blend Red  ,90.0,413.33
"Caves Sao Joao Frei Joao  Reserva, Bairrada",  Red Blend  ,87.0,146.67
"Passagem Red, Douro",  Touriga Franca - Touriga Nacional  ,91.0,113.33
Taylor  Fladgate Kingsman Edition Very Old Tawny Port,  Port Blend Red  ,94.0,1036.0
"Fitapreta Tinto,  Vinho Regional Alentejano",  Alicante Bouschet - Aragonez -  Trincadeira  ,88.0,97.33
"Anselmo  Mendes Muros de Melgaco Alvarinho, Vinho Verde",  Albarino (Alvarinho)  ,91.0,129.33
"Barbeito Verdelho, Madeira,",  Verdelho  ,92.0,362.67
"Blandy's  Colheita - Harvest Malmsey, Madeira",  Malvasia  ,90.0,478.67
"Raza Branco, Vinho Verde",  Portuguese White Blend  ,87.0,73.33
Quinta  de S. Sebastiao 'Q.S.S. Rare' Tinto Vinho Regional Lisboa,  Red Blend  ,86.0,73.33
Dow's 40 Year Old  Tawny Port,  Port Blend Red  ,93.0,1241.33
"CARM - Casa Agricola  Roboredo Madeira Reserva, Douro",  Portuguese Red Blend  ,89.0,105.33
"Bergamota Private Selection  Tinto, Dao",  Portuguese Red Blend  ,88.0,105.33
Quinta  da Pacheca Late Bottled Vintage Port,  Port Blend Red  ,88.0,121.33
"Cockburn's Fine Ruby Port,",  Port Blend Red  ,89.0,97.33
"Quinta de la Rosa 'La Rosa' Tinto,  Douro",  Portuguese Red Blend  ,89.0,121.33
W & J Graham's  90 Year Old Tawny Port,  Port Blend Red  ,96.0,582.67
"Guarda  Rios Gold Edition, Vinho Regional Alentejano",  Red Blend  ,88.0,137.33
"Herdade do Peso Reserva, Alentejo,",  Red Blend  ,90.0,170.67
"Dow's Vale do Bomfim, Douro",  Portuguese Red Blend  ,87.0,81.33
"H.M Borges Bual Vintage, Madeira,",  Bual (Malvasia Fina)  ,92.0,444.0
Burmester  Jockey Club Reserve Port,  Port Blend Red  ,86.0,146.67
"Casa  Ermelinda Freitas Vinha do Rosario Tinto, Setubal Peninsula",  Portuguese Red Blend  ,89.0,57.33
"Justino's Malvasia  Vintage, Madeira",  Malvasia  ,93.0,733.33
"Cortes de Cima  Reserva, Vinho Regional Alentejano",  Portuguese Red Blend  ,91.0,617.33
"Papo  Amarelo Reserva Tinto, Vinho Regional Peninsula de Setubal",  Portuguese Red Blend  ,,218.67
"Vinhos Borges Meia Encosta, Dao,",  Alfrocheiro Preto - Tinta Roriz -  Touriga  ,83.0,40.0
Taylor  Fladgate Quinta de Terra Feita Vintage Port,  Port Blend Red  ,90,413.33
"Cartuxa Evora Colheita  Branco, Alentejo",  Portuguese White Blend  ,88,146.67
Real  Companhia Velha Royal Oporto Late Bottled Vintage Port,  Port Blend Red  ,88,137.33
"Quinta da Pacheca  Reserva Vinhas Velhas, Douro",  Portuguese Red Blend  ,89,105.33
"Quinta do Vallado 'Vinha da  Granja', Douro",  Portuguese Red Blend  ,94,941.33
"Dow's Fine Tawny Port,",  Port Blend Red  ,85,105.33
W & J Graham's The  Tawny Port,  Port Blend Red  ,88,121.33
Kopke 50 Year Old Tawny  Port,  Port Blend Red  ,96,21.33
Alves  de Sousa Quinta da Gaivosa LBV Port,  Port Blend Red  ,90,218.67
"Quinta da Romaneira Reserva  Tinto, Douro",  Portuguese Red Blend  ,92,316.0
"Herdade  da Maroteira 'Mil Reis' Grande Reserva Syrah, Vinho Regional Alentejano",  Syrah  ,93,1101.33
"Quinta da Fonte Souto  Branco, Alentejo",  Portuguese White Blend  ,90,162.67
"Quinta de  Soalheiro 'Granit' Alvarinho, Vinho Verde",  Albarino (Alvarinho)  ,91,97.33
Joa,  Albarino (Alvarinho)  ,88,113.33
"Quinta de  Chocapalha Tinto, Estremadura",  Tinta Roriz (Aragonez) - Touriga  ,89,97.33
Offley Tawny Port,  Port Blend Red  ,93,105.33
Rebello Valente Vintage  Port,  Port Blend Red  ,89,62.67
"Justino's Boal Vintage, Madeira,",  Bual (Malvasia Fina)  ,91,622.67
Rozes Late  Bottled Vintage LBV Port,  Port Blend Red  ,88,178.67
Quinta do Castelinho  Vintage Port,  Port Blend Red  ,88,236.0
Dow's Crusted Port,  Port Blend Red  ,88,178.67
"Justino's 10 Year Old  Malvasia, Madeira",  Malvasia  ,89,226.67
"Mateus Sparkling Rose Brut,",  Baga  ,83,57.33
"Jose Maria da  Fonseca Twin Vines, Vinho Verde",  Portuguese White Blend  ,84,65.33
"Quinta do Vesuvio Pombal do Vesuvio,  Douro",  Portuguese Red Blend  ,89,146.67
Sandeman 10 Year  Old Tawny Port,  Port Blend Red  ,89.0,218.67
"Cartuxa Scala Coeli Tinto,  Alentejo",  Red Blend  ,92.0,568.0
"Caves Velhas 'Catedral' Reserva,  Dao",  Portuguese Red Blend  ,87.0,73.33
"The  Rare Wine Co. Historic Series Charleston Sercial Special Reserve, Madeira",  Sercial  ,91.0,373.33
"Quinta da Foz Reserva, Douro,",  Portuguese Red Blend  ,91.0,178.67
Quinta do Portal Vintage  Port,  Port Blend Red  ,90.0,373.33
Calem 10 Year Old  Tawny Port,  Port Blend Red  ,88.0,137.33
"Azinhaga de Ouro Reserva, Douro,",  Tinta Roriz (Aragonez) - Touriga  ,86.0,49.33
"Calem Fine Ruby Port,",  Port Blend Red  ,85.0,73.33
"Duorum Reserva Vinhas Velhas,  Douro",  Portuguese Red Blend  ,91.0,252.0
Ferreira  Dona Antonia Reserva Branco Port,  Port Blend White  ,89.0,113.33
"Herdade  de Sao Miguel Reserva, Vinho Regional Alentejano",  Alicante Bouschet - Aragonez  ,90.0,146.67
"Cossart Gordon Verdelho  Vintage, Madeira",  Verdelho  ,92.0,402.67
"Feuerheerd's 'Anchor' Reserva  Tinto, Douro",  Portuguese Red Blend  ,89.0,65.33
Ramos Pinto  Vinces Very Old Tawny Port,  Port Blend Red  ,,72.0
"Quevedo Vintage Port,",  Port Blend Red  ,91.0,381.33
Quinta do Noval  10 Year Old Tawny Port,  Port Blend Red  ,89.0,202.67
Kopke 20 Year Old  Port,  Port Blend Red  ,91.0,381.33
"Fitapreta 'A Touriga Vai  Nua' Unoaked, Alentejo",  Touriga Nacional  ,89.0,146.67
"Outrora Classico Baga, Bairrada,",  Baga  ,91.0,252.0
"Beyra Reserva, Beira Interior,",  Portuguese Red Blend  ,89.0,81.33
"Boas Quintas Quinta da Giesta, Dao,",  Tinta Roriz (Aragonez) - Touriga  ,85.0,73.33
Porto Cruz Special Reserve  Port,  Port Blend Red  ,85.0,154.67
"Niepoort Robustus, Douro",  Portuguese Red Blend  ,93.0,486.67
"Henriques & Henriques  Sercial Vintage, Madeira",  Sercial  ,94.0,1004.0
"Quinta  do Mouro Rotulo Dourado, Vinho Regional Alentejano",  Red Blend  ,93.0,528.0
"Carmim  'Reguengos' Garrafeira dos Socios, Alentejo",  Portuguese Red Blend  ,89.0,244.0
"Aluado Reserva  Alicante Bouschet, Lisboa",  Alicante Bouschet  ,88.0,105.33
"Pormenor Branco, Douro",  Portuguese White Blend  ,88.0,105.33
Churchill's  Estates Quinta da Gricha Single Quinta Vintage Port,  Port Blend Red  ,92.0,446.67
"Kopke Fine Ruby Port,",  Port Blend Red  ,87.0,97.33
"Niepoort Tawny Port,",  Port Blend Red  ,87.0,89.33
Ferreira  Dona Antonia 20 Year Old Tawny Port,  Port Blend Red  ,92.0,324.0
"Jose  Maria da Fonseca 'Jose de Sousa', Vinho Regional Alentejano",  Portuguese Red Blend  ,88.0,97.33
"Herdade  das Mouras de Arraiolos 'Conde de Arraiolos' Reserva, Vinho Regional Alentejano",  Red Blend  ,,57.33
"Quinta de Saes Tinto, Dao",  Portuguese Red Blend  ,88.0,105.33
"Herdade  da Maroteira 'Dez Tostoes' Tinto, Vinho Regional Alentejano",  Portuguese Red Blend  ,89.0,89.33
Osborne Late  Bottled Vintage Port,  Port Blend Red  ,86.0,186.67
Burmester Novidade  Reserva Port,  Port Blend Red  ,0.0,950.67
"Sandeman Fine Ruby Port,  Douro",  Port Blend Red  ,84.0,105.33
Taylor  Fladgate Very Very Old Port,  Port Blend Red  ,95.0,282.67
"Adega de Redondo AR  Reserva Vinho Tinto, Alentejo",  Red Blend  ,87.0,49.33
"Casa  Santos Lima Quinta das Setencostas, Alenquer",  Portuguese Red Blend  ,87.0,57.33
"Azores Wine Co.  Volcanic Series 'Branco Vulcanico', Azores",  White Blend  ,89.0,194.67
"Barbeito Vintage Terrantez,  Madeira",  Terrantez  ,93.0,477.33
"Pedra Cancela Selecao do  Enologo Tinto, Dao",  Portuguese Red Blend  ,87.0,81.33
"Quinta de Chocapalha  CH by Chocapalha, Estremadura",  Touriga Nacional  ,91.0,276.0
Vila das Rainhas  'Ginja d'Obidos' Sour Cherry Licor,  Liqueur - Fruit  ,88.0,178.67
"Justino's Verdelho Vintage,  Madeira",  Verdelho  ,93.0,465.33
Bacalhoa -  Caves Alianca Moscatel de Setubal,  Moscatel de Setubal  ,88.0,73.33
